Date,BA,BTC-USD,EURUSD=X,GC=F,MSFT,^DJI
2014-11-03,109.5892562866211,327.5539855957031,1.250312566757202,1169.4000244140625,40.32602691650391,17366.240234375
2014-11-04,109.42405700683594,330.49200439453125,1.2495938539505005,1167.4000244140625,40.43653869628906,17383.83984375
2014-11-05,108.64562225341795,339.4859924316406,1.255256414413452,1145.4000244140625,40.683048248291016,17484.529296875
2014-11-06,108.96050262451172,349.2900085449219,1.2480031251907349,1142.300048828125,41.39708709716797,17554.470703125
2014-11-07,108.84679412841795,342.4150085449219,1.238006830215454,1169.5999755859375,41.38007354736328,17573.9296875
2014-11-08,,345.4880065917969,,,,
2014-11-09,,363.2640075683594,,,,
2014-11-10,109.01297760009766,366.9240112304688,1.246137022972107,1159.5999755859375,41.558589935302734,17613.740234375
2014-11-11,109.64269256591795,367.6950073242188,1.242992639541626,1162.800048828125,41.54158401489258,17614.900390625
2014-11-12,110.08876037597656,423.5610046386719,1.2475829124450684,1158.9000244140625,41.46509552001953,17612.19921875
2014-11-13,112.41524505615234,420.7349853515625,1.242992639541626,1161.0999755859375,42.17061614990234,17652.7890625
2014-11-14,112.70388793945312,397.8179931640625,1.2475982904434204,1185.0,42.14512634277344,17634.740234375
2014-11-15,,376.1329956054688,,,,
2014-11-16,,387.8819885253906,,,,
2014-11-17,112.3190460205078,387.4079895019531,1.251846432685852,1183.0,42.043113708496094,17647.75
2014-11-18,114.27820587158205,375.197998046875,1.2448959350585938,1196.699951171875,41.69240188598633,17687.8203125
2014-11-19,115.10907745361328,380.5549926757813,1.253337025642395,1193.5999755859375,41.24759292602539,17685.73046875
2014-11-20,115.18782043457033,357.8399963378906,1.2540757656097412,1190.699951171875,41.65818786621094,17719.0
2014-11-21,116.13237762451172,350.8479919433594,1.2545005083084106,1197.5,41.04229736328125,17810.060546875
2014-11-22,,352.9200134277344,,,,
2014-11-23,,367.572998046875,,,,
2014-11-24,117.73297882080078,376.9010009765625,1.2375012636184692,1195.5,40.70869064331055,17817.900390625
2014-11-25,117.90785217285156,375.3479919433594,1.2433171272277832,1197.0999755859375,40.60603713989258,17814.939453125
2014-11-26,117.88162231445312,368.3699951171875,1.24806547164917,1196.5999755859375,40.84556198120117,17827.75
2014-11-27,,369.6700134277344,1.2505940198898315,,,
2014-11-28,117.51429748535156,376.4469909667969,1.246199131011963,1175.199951171875,40.89688491821289,17828.240234375
2014-11-29,,375.4909973144531,,,,
2014-11-30,,378.0469970703125,,,,
2014-12-01,115.79129028320312,379.2449951171875,1.2438275814056396,1218.0,41.589752197265625,17776.80078125
2014-12-02,115.69507598876952,381.3150024414063,1.247007131576538,1199.199951171875,41.45288848876953,17879.55078125
2014-12-03,115.42395782470705,375.010009765625,1.2388503551483154,1208.5,41.12784194946289,17912.619140625
2014-12-04,114.85545349121094,369.60400390625,1.231663703918457,1207.5,41.7779541015625,17900.099609375
2014-12-05,115.63387298583984,376.85400390625,1.2386661767959597,1190.0999755859375,41.41867065429688,17958.7890625
2014-12-06,,374.7850036621094,,,,
2014-12-07,,375.0950012207031,,,,
2014-12-08,113.94583892822266,361.9089965820313,1.2294074296951294,1194.699951171875,40.80277633666992,17852.48046875
2014-12-09,113.40357971191406,352.218994140625,1.2315119504928589,1231.5,40.70869064331055,17801.19921875
2014-12-10,109.01297760009766,346.364990234375,1.2394952774047852,1228.9000244140625,40.118465423583984,17533.150390625
2014-12-11,107.9021987915039,350.5060119628906,1.2473959922790527,1225.0999755859375,40.34942626953125,17596.33984375
2014-12-12,105.62818145751952,352.5419921875,1.2394952774047852,1222.0,40.16122817993164,17280.830078125
2014-12-13,,347.3760070800781,,,,
2014-12-14,,351.6319885253906,,,,
2014-12-15,106.77392578125,345.3450012207031,1.2463544607162476,1207.199951171875,39.92171478271485,17180.83984375
2014-12-16,108.67188262939452,327.06201171875,1.2443537712097168,1193.9000244140625,38.63005065917969,17068.869140625
2014-12-17,109.38030242919922,319.7760009765625,1.2512043714523315,1194.300048828125,39.12618637084961,17356.869140625
2014-12-18,109.91382598876952,311.39599609375,1.233897686004639,1194.699951171875,40.64881134033203,17778.150390625
2014-12-19,110.40362548828124,317.8429870605469,1.229044795036316,1195.9000244140625,40.76857376098633,17804.80078125
2014-12-20,,329.9559936523437,,,,
2014-12-21,,320.8429870605469,,,,
2014-12-22,112.14411926269533,331.885986328125,1.2225985527038574,1179.699951171875,41.04229736328125,17959.439453125
2014-12-23,113.72718811035156,334.5719909667969,1.2223743200302124,1177.9000244140625,41.444332122802734,18024.169921875
2014-12-24,114.7854995727539,322.53399658203125,1.217492938041687,1173.5,41.17916488647461,18030.2109375
2014-12-25,,319.00799560546875,1.2198543548583984,,,
2014-12-26,115.1265869140625,327.92401123046875,1.2210012674331665,1195.300048828125,40.95674514770508,18053.7109375
2014-12-27,,315.8630065917969,,,,
2014-12-28,,317.239013671875,,,,
2014-12-29,115.70382690429688,312.6700134277344,1.216944694519043,1181.699951171875,40.58893203735352,18038.23046875
2014-12-30,115.30149841308594,310.73699951171875,1.215347409248352,1200.199951171875,40.22109603881836,17983.0703125
2014-12-31,113.68345642089844,320.1929931640625,1.2162047624588013,1183.9000244140625,39.7335319519043,17823.0703125
2015-01-01,,314.2489929199219,1.2098628282546997,,,
2015-01-02,113.65721893310548,315.0320129394531,1.2089413404464722,1186.0,39.99870300292969,17832.990234375
2015-01-03,,281.0820007324219,,,,
2015-01-04,,264.19500732421875,,,,
2015-01-05,112.87005615234376,274.4739990234375,1.194643259048462,1203.9000244140625,39.63088607788086,17501.650390625
2015-01-06,111.54063415527344,286.1889953613281,1.193901538848877,1219.300048828125,39.04920196533203,17371.640625
2015-01-07,113.27238464355467,294.3370056152344,1.1875356435775757,1210.5999755859375,39.54533386230469,17584.51953125
2015-01-08,115.2752914428711,283.3489990234375,1.1836000680923462,1208.4000244140625,40.70869064331055,17907.869140625
2015-01-09,115.0478515625,290.4079895019531,1.1796069145202637,1216.0,40.36651992797852,17737.369140625
2015-01-10,,274.7959899902344,,,,
2015-01-11,,265.6600036621094,,,,
2015-01-12,114.46188354492188,267.7959899902344,1.187070369720459,1232.699951171875,39.861846923828125,17640.83984375
2015-01-13,114.72425842285156,225.86099243164065,1.1831519603729248,1234.300048828125,39.65653991699219,17613.6796875
2015-01-14,114.0333023071289,178.10299682617188,1.1778285503387451,1234.4000244140625,39.31437683105469,17427.08984375
2015-01-15,113.82340240478516,209.843994140625,1.178592085838318,1264.699951171875,38.90379333496094,17320.7109375
2015-01-16,114.3831558227539,208.0970001220703,1.1637378931045532,1276.9000244140625,39.553897857666016,17511.5703125
2015-01-17,,199.25999450683597,,,,
2015-01-18,,210.3390045166016,,,,
2015-01-19,,214.86099243164065,1.1566041707992554,,,
2015-01-20,114.7679672241211,211.31500244140625,1.1597968339920044,1294.199951171875,39.68220520019531,17515.23046875
2015-01-21,115.8087921142578,226.89700317382807,1.154694437980652,1293.699951171875,39.28016662597656,17554.279296875
2015-01-22,118.6338119506836,233.406005859375,1.161534547805786,1300.699951171875,40.31520462036133,17813.98046875
2015-01-23,117.74169158935548,232.8789978027344,1.1346745491027832,1292.5999755859375,40.35797119140625,17672.599609375
2015-01-24,,247.8470001220703,,,,
2015-01-25,,253.71800231933597,,,,
2015-01-26,117.26065826416016,273.4729919433594,1.1125450134277344,1279.4000244140625,40.21255111694336,17678.69921875
2015-01-27,115.87000274658205,263.4750061035156,1.1247708797454834,1291.699951171875,36.49155044555664,17387.2109375
2015-01-28,122.13230895996094,233.9149932861328,1.1367381811141968,1285.9000244140625,35.234100341796875,17191.369140625
2015-01-29,129.25172424316406,233.51300048828125,1.1281461715698242,1254.5999755859375,35.935516357421875,17416.849609375
2015-01-30,127.14392852783205,226.4250030517578,1.13355553150177,1278.5,34.55833435058594,17164.94921875
2015-01-31,,217.4640045166016,,,,
2015-02-01,,226.9720001220703,,,,
2015-02-02,127.92233276367188,238.22900390625,1.1309019327163696,1276.199951171875,35.31108093261719,17361.0390625
2015-02-03,128.86688232421875,227.26800537109372,1.1341726779937744,1259.699951171875,35.58481979370117,17666.400390625
2015-02-04,128.76197814941406,226.85299682617188,1.145737886428833,1263.800048828125,35.790130615234375,17673.01953125
2015-02-05,129.96893310546875,217.11099243164065,1.131874680519104,1262.0,36.31190490722656,17884.880859375
2015-02-06,129.4441375732422,222.26600646972656,1.147196888923645,1233.9000244140625,36.27769470214844,17824.2890625
2015-02-07,,227.7539978027344,,,,
2015-02-08,,223.41200256347656,,,,
2015-02-09,129.0768280029297,220.1100006103516,1.1314393281936646,1240.800048828125,36.23490524291992,17729.2109375
2015-02-10,129.4791259765625,219.8390045166016,1.1326953172683716,1231.5999755859375,36.440223693847656,17868.759765625
2015-02-11,130.17431640625,219.18499755859372,1.1321951150894165,1219.0,36.25203704833984,17862.140625
2015-02-12,130.323974609375,221.76400756835935,1.131196141242981,1220.0999755859375,36.859371185302734,17972.380859375
2015-02-13,131.76722717285156,235.427001953125,1.140393853187561,1226.5,37.52658081054688,18019.349609375
2015-02-14,,257.3210144042969,,,,
2015-02-15,,234.8249969482422,,,,
2015-02-16,,233.84300231933597,1.1400039196014404,,,
2015-02-17,131.9344482421875,243.6100006103516,1.1334012746810913,1208.0999755859375,37.54381942749024,18047.580078125
2015-02-18,133.0345001220703,236.3260040283203,1.1404719352722168,1199.699951171875,37.5007438659668,18029.849609375
2015-02-19,135.30494689941406,240.2830047607422,1.1400039196014404,1207.0999755859375,37.474891662597656,17985.76953125
2015-02-20,139.31787109375,243.7790069580078,1.1366735696792605,1204.4000244140625,37.78503036499024,18140.439453125
2015-02-21,,244.53399658203125,,,,
2015-02-22,,235.9770050048828,,,,
2015-02-23,136.17617797851562,238.8919982910156,1.1381484270095823,1200.300048828125,38.03486251831055,18116.83984375
2015-02-24,135.85939025878906,238.7350006103516,1.1332985162734983,1196.9000244140625,37.98317337036133,18209.189453125
2015-02-25,134.65371704101562,237.47000122070312,1.1339025497436523,1201.0,37.89702224731445,18224.5703125
2015-02-26,133.5272674560547,236.42599487304688,1.1363636255264282,1209.5999755859375,37.95732879638672,18214.419921875
2015-02-27,132.7528533935547,253.8280029296875,1.1205360889434814,1212.5999755859375,37.77641296386719,18132.69921875
2015-02-28,,254.26300048828125,,,,
2015-03-01,,260.2019958496094,,,,
2015-03-02,135.34893798828125,275.6700134277344,1.1161960363388062,1207.699951171875,37.80224990844727,18288.630859375
2015-03-03,136.90663146972656,281.7019958496094,1.1179054975509644,1204.0,37.28535842895508,18203.369140625
2015-03-04,135.83297729492188,273.0920104980469,1.118217945098877,1200.5999755859375,37.09583282470703,18096.900390625
2015-03-05,135.93858337402344,276.1780090332031,1.1082050800323486,1195.9000244140625,37.138916015625,18135.720703125
2015-03-06,134.7505340576172,272.7229919433594,1.1032048463821411,1164.0999755859375,36.49279022216797,17856.779296875
2015-03-07,,276.260986328125,,,,
2015-03-08,,274.35400390625,,,,
2015-03-09,136.1849822998047,289.60699462890625,1.0845986604690552,1166.4000244140625,36.9149169921875,17995.720703125
2015-03-10,134.13450622558594,291.760009765625,1.0833414793014526,1160.0999755859375,36.20849990844727,17662.939453125
2015-03-11,133.0345001220703,296.3789978027344,1.0708701610565186,1150.699951171875,36.16543197631836,17635.390625
2015-03-12,133.8000946044922,294.35400390625,1.0548745393753052,1152.0999755859375,35.33839797973633,17895.220703125
2015-03-13,133.38650512695312,285.3370056152344,1.0626314878463743,1152.5999755859375,35.64854431152344,17749.310546875
2015-03-14,,281.885009765625,,,,
2015-03-15,,286.3930053710937,,,,
2015-03-16,135.23452758789062,290.5929870605469,1.0481630563735962,1153.300048828125,35.803592681884766,17977.419921875
2015-03-17,135.97378540039062,285.5050048828125,1.0572947263717651,1148.300048828125,35.92422103881836,17849.080078125
2015-03-18,137.04739379882812,256.29901123046875,1.0598047971725464,1151.4000244140625,36.613399505615234,18076.189453125
2015-03-19,135.62176513671875,260.9280090332031,1.0849988460540771,1169.0999755859375,36.43248748779297,17959.029296875
2015-03-20,135.9649658203125,261.7489929199219,1.066894292831421,1184.800048828125,36.94076156616211,18127.650390625
2015-03-21,,260.0249938964844,,,,
2015-03-22,,267.9599914550781,,,,
2015-03-23,134.4777069091797,266.739990234375,1.0826611518859863,1188.0,36.92354202270508,18116.0390625
2015-03-24,133.4568634033203,245.59500122070312,1.094499111175537,1191.699951171875,36.95801544189453,18011.140625
2015-03-25,130.44715881347656,246.19700622558597,1.0902034044265747,1197.300048828125,35.71746063232422,17718.5390625
2015-03-26,130.3943634033203,248.5319976806641,1.0960465669631958,1205.0999755859375,35.5020751953125,17678.23046875
2015-03-27,130.99278259277344,247.0290069580078,1.0886367559432983,1199.800048828125,35.29532241821289,17712.66015625
2015-03-28,,252.79800415039065,,,,
2015-03-29,,242.71299743652344,,,,
2015-03-30,134.3809051513672,247.5260009765625,1.0884946584701538,1184.800048828125,35.286705017089844,17976.310546875
2015-03-31,132.07522583007812,244.2239990234375,1.0830246210098269,1183.0999755859375,35.028263092041016,17776.119140625
2015-04-01,130.8079833984375,247.27200317382807,1.073814034461975,1208.0999755859375,35.07993698120117,17698.1796875
2015-04-02,131.3712158203125,253.0050048828125,1.0769942998886108,1200.9000244140625,34.709503173828125,17763.240234375
2015-04-03,,254.32200622558597,1.087074637413025,,,
2015-04-04,,253.69700622558597,,,,
2015-04-05,,260.5979919433594,,,,
2015-04-06,132.82325744628906,255.49200439453125,1.100134253501892,1218.5999755859375,35.79498291015625,17880.849609375
2015-04-07,134.04649353027344,253.17999267578125,1.0934817790985107,1210.5999755859375,35.777740478515625,17875.419921875
2015-04-08,134.96176147460938,245.02200317382807,1.0824151039123535,1203.0999755859375,35.6829833984375,17902.509765625
2015-04-09,135.01454162597656,243.67599487304688,1.078527569770813,1193.5999755859375,35.73468399047852,17958.73046875
2015-04-10,135.85939025878906,236.07200622558597,1.0669056177139282,1204.5999755859375,35.941429138183594,18057.650390625
2015-04-11,,236.552001953125,,,,
2015-04-12,,236.1529998779297,,,,
2015-04-13,134.85614013671875,224.5870056152344,1.060985445976257,1199.300048828125,35.975887298583984,17977.0390625
2015-04-14,134.82972717285156,219.15899658203125,1.0572947263717651,1192.800048828125,35.881134033203125,18036.69921875
2015-04-15,134.14328002929688,223.8329925537109,1.0647132396697998,1201.5,36.40665817260742,18112.609375
2015-04-16,133.73849487304688,228.572998046875,1.0676802396774292,1198.0,36.32049560546875,18105.76953125
2015-04-17,131.65280151367188,222.8820037841797,1.0755579471588137,1202.9000244140625,35.85529708862305,17826.30078125
2015-04-18,,223.3560028076172,,,,
2015-04-19,,222.6000061035156,,,,
2015-04-20,134.35447692871094,224.62600708007807,1.0810226202011108,1193.5,36.96660614013672,18034.9296875
2015-04-21,134.93533325195312,235.2689971923828,1.0747487545013428,1202.9000244140625,36.734012603759766,17949.58984375
2015-04-22,133.0520782470703,234.17599487304688,1.074171543121338,1186.9000244140625,37.0355339050293,18038.26953125
2015-04-23,131.8904266357422,236.4620056152344,1.0725815296173096,1194.4000244140625,37.33705139160156,18058.689453125
2015-04-24,130.59677124023438,231.26800537109372,1.0815019607543943,1175.199951171875,41.23961639404297,18080.140625
2015-04-25,,226.38999938964844,,,,
2015-04-26,,219.42999267578125,,,,
2015-04-27,130.06878662109375,229.28599548339844,1.086897373199463,1203.300048828125,41.37745666503906,18037.970703125
2015-04-28,129.8135528564453,225.85499572753903,1.087795972824097,1214.0,42.35094451904297,18110.140625
2015-04-29,128.61668395996094,225.80799865722656,1.096912145614624,1209.800048828125,42.2647705078125,18035.529296875
2015-04-30,126.14381408691406,236.1450042724609,1.1114321947097778,1182.4000244140625,41.9029655456543,17840.51953125
2015-05-01,127.31424713134766,232.07899475097656,1.1214659214019775,1174.5,41.92018127441406,18024.060546875
2015-05-02,,234.92999267578125,,,,
2015-05-03,,240.3580017089844,,,,
2015-05-04,126.74227142333984,239.01800537109372,1.1185932159423828,1186.800048828125,41.558372497558594,18070.400390625
2015-05-05,125.76541137695312,236.1210021972656,1.1149141788482666,1193.199951171875,41.00700378417969,17928.19921875
2015-05-06,124.91514587402344,229.7819976806641,1.1186307668685913,1190.300048828125,39.86983108520508,17841.98046875
2015-05-07,125.31372833251952,237.33399963378903,1.1341469287872314,1182.4000244140625,40.231666564941406,17924.060546875
2015-05-08,128.82980346679688,243.86300659179688,1.1246949434280396,1189.0999755859375,41.13623809814453,18191.109375
2015-05-09,,241.83200073242188,,,,
2015-05-10,,240.29600524902344,,,,
2015-05-11,129.2106475830078,242.1580047607422,1.1194071769714355,1183.199951171875,40.80885314941406,18105.169921875
2015-05-12,128.80323791503906,241.11199951171875,1.114441990852356,1192.5999755859375,40.7916374206543,18068.23046875
2015-05-13,128.97154235839844,236.3769989013672,1.1221455335617063,1218.4000244140625,41.032859802246094,18060.490234375
2015-05-14,131.0439910888672,236.9290008544922,1.1350480318069458,1225.4000244140625,41.97187805175781,18252.240234375
2015-05-15,130.0874786376953,237.60499572753903,1.1404979228973389,1225.5,41.61005401611328,18272.560546875
2015-05-16,,236.1529998779297,,,,
2015-05-17,,236.802001953125,,,,
2015-05-18,129.9368896484375,233.1280059814453,1.144505262374878,1227.800048828125,41.3602180480957,18298.880859375
2015-05-19,130.23800659179688,231.94700622558597,1.1326183080673218,1206.9000244140625,41.256160736083984,18312.390625
2015-05-20,129.68008422851562,234.01800537109372,1.1146656274795532,1208.9000244140625,41.256160736083984,18285.400390625
2015-05-21,130.50376892089844,235.343994140625,1.1100751161575315,1204.4000244140625,41.11743927001953,18285.740234375
2015-05-22,128.254150390625,240.34800720214844,1.1111851930618286,1204.300048828125,40.66654968261719,18232.01953125
2015-05-23,,238.8719940185547,,,,
2015-05-24,,240.9530029296875,,,,
2015-05-25,,237.1100006103516,1.0992997884750366,,,
2015-05-26,126.47393798828124,237.11599731445312,1.0971167087554932,1187.199951171875,40.39774703979492,18041.5390625
2015-05-27,126.65105438232422,237.2830047607422,1.08888578414917,1185.9000244140625,41.28217697143555,18162.990234375
2015-05-28,126.0576629638672,237.4080047607422,1.0900014638900757,1188.0999755859375,41.14344787597656,18126.119140625
2015-05-29,124.4546127319336,237.0959930419922,1.0960345268249512,1189.4000244140625,40.63187789916992,18010.6796875
2015-05-30,,233.34500122070312,,,,
2015-05-31,,230.19000244140625,,,,
2015-06-01,125.10113525390624,222.92599487304688,1.0957943201065063,1188.300048828125,40.95269012451172,18040.369140625
2015-06-02,126.87248229980467,225.8029937744141,1.0922993421554563,1194.0999755859375,40.68389129638672,18011.939453125
2015-06-03,127.3684539794922,225.87399291992188,1.115001201629639,1184.699951171875,40.62319946289063,18076.26953125
2015-06-04,125.04800415039062,224.32400512695312,1.1257838010787964,1174.9000244140625,40.19831848144531,17905.580078125
2015-06-05,124.6406021118164,224.95199584960935,1.120787262916565,1167.800048828125,40.00756072998047,17849.4609375
2015-06-06,,225.61900329589844,,,,
2015-06-07,,222.8809967041016,,,,
2015-06-08,124.5608901977539,228.48899841308597,1.110814929008484,1173.199951171875,39.65206527709961,17766.55078125
2015-06-09,124.08263397216795,229.04800415039065,1.128095269203186,1177.300048828125,39.58268737792969,17764.0390625
2015-06-10,125.42887115478516,228.8029937744141,1.1299052238464355,1186.0999755859375,40.41509628295898,18000.400390625
2015-06-11,126.61565399169922,229.7050018310547,1.131196141242981,1179.9000244140625,40.26768493652344,18039.369140625
2015-06-12,126.47393798828124,229.98199462890625,1.1240627765655518,1178.800048828125,39.86016082763672,17898.83984375
2015-06-13,,232.4019927978516,,,,
2015-06-14,,233.54299926757807,,,,
2015-06-15,126.02223205566406,236.822998046875,1.1219944953918457,1185.300048828125,39.435279846191406,17791.169921875
2015-06-16,126.0665054321289,250.8950042724609,1.1277008056640625,1180.5,39.73876190185547,17904.48046875
2015-06-17,127.03192138671876,249.28399658203125,1.124201774597168,1176.4000244140625,39.86016082763672,17935.740234375
2015-06-18,128.75900268554688,249.0070037841797,1.1369967460632324,1201.5,40.51046371459961,18115.83984375
2015-06-19,128.5375518798828,244.6060028076172,1.1370742321014404,1201.5,39.97288131713867,18015.94921875
2015-06-20,,245.2120056152344,,,,
2015-06-21,,243.94400024414065,,,,
2015-06-22,129.04234313964844,246.9900054931641,1.1372941732406616,1183.699951171875,40.08559036254883,18119.779296875
2015-06-23,127.91759490966795,244.29600524902344,1.13490629196167,1176.199951171875,39.80813217163086,18144.0703125
2015-06-24,126.65105438232422,240.51499938964844,1.1172186136245728,1172.5999755859375,39.57401657104492,17966.0703125
2015-06-25,126.16395568847656,242.7989959716797,1.1206992864608765,1171.5,39.58268737792969,17890.359375
2015-06-26,126.19052124023438,243.593994140625,1.1202975511550903,1172.9000244140625,39.24452209472656,17946.6796875
2015-06-27,,250.9900054931641,,,,
2015-06-28,,249.0110015869141,,,,
2015-06-29,122.86923217773438,257.0639953613281,1.0975021123886108,1178.5,38.47281265258789,17596.349609375
2015-06-30,122.86041259765624,263.0719909667969,1.122296690940857,1171.5,38.28204727172852,17619.509765625
2015-07-01,124.6406021118164,258.6210021972656,1.1134989261627195,1169.0,38.542179107666016,17757.91015625
2015-07-02,124.1800765991211,255.41200256347656,1.103363037109375,1163.0,38.498817443847656,17730.109375
2015-07-03,,256.33599853515625,1.1086965799331665,,,
2015-07-04,,260.885986328125,,,,
2015-07-05,,271.9129943847656,,,,
2015-07-06,124.4546127319336,269.0299987792969,1.0995051860809326,1172.9000244140625,38.49013900756836,17683.580078125
2015-07-07,126.78392791748048,266.2070007324219,1.1048991680145264,1152.4000244140625,38.41211700439453,17776.91015625
2015-07-08,125.69454193115234,270.7850036621094,1.1009942293167114,1163.300048828125,38.36008834838867,17515.419921875
2015-07-09,126.47393798828124,269.2279968261719,1.1071009635925293,1159.0,38.60286331176758,17548.619140625
2015-07-10,127.96187591552734,284.8940124511719,1.1063048839569092,1157.699951171875,38.680912017822266,17760.41015625
2015-07-11,,293.114990234375,,,,
2015-07-12,,310.86700439453125,,,,
2015-07-13,129.85719299316406,292.0539855957031,1.1129041910171509,1155.199951171875,39.48730850219727,17977.6796875
2015-07-14,130.8579864501953,287.4639892578125,1.099045991897583,1153.300048828125,39.556671142578125,18053.580078125
2015-07-15,130.09634399414062,285.8290100097656,1.1008002758026123,1147.199951171875,39.67806243896485,18050.169921875
2015-07-16,131.5133819580078,278.0889892578125,1.0943553447723389,1143.800048828125,40.45844268798828,18120.25
2015-07-17,130.05203247070312,279.47198486328125,1.0886012315750122,1131.800048828125,40.42376327514648,18086.44921875
2015-07-18,,274.9010009765625,,,,
2015-07-19,,273.614013671875,,,,
2015-07-20,129.94577026367188,278.9809875488281,1.0830246210098269,1106.699951171875,40.68389129638672,18100.41015625
2015-07-21,128.42242431640625,275.8330078125,1.0835410356521606,1103.4000244140625,40.99604415893555,17919.2890625
2015-07-22,129.72434997558594,277.22198486328125,1.0939961671829224,1091.4000244140625,39.48730850219727,17851.0390625
2015-07-23,129.40550231933594,276.04901123046875,1.0927051305770874,1094.0,39.981544494628906,17731.919921875
2015-07-24,127.58988189697266,288.27801513671875,1.0989010334014893,1085.5999755859375,39.83413696289063,17568.529296875
2015-07-25,,288.6969909667969,,,,
2015-07-26,,292.6860046386719,,,,
2015-07-27,124.9062957763672,293.6239929199219,1.0972371101379397,1096.5,39.32255554199219,17440.58984375
2015-07-28,125.59709167480467,294.427001953125,1.109004020690918,1096.300048828125,39.31389617919922,17630.26953125
2015-07-29,127.66071319580078,289.5899963378906,1.1065986156463623,1092.699951171875,40.13761520385742,17751.390625
2015-07-30,126.659912109375,287.72198486328125,1.098406195640564,1088.4000244140625,40.64921188354492,17745.98046875
2015-07-31,127.68726348876952,284.6499938964844,1.0939244031906128,1094.9000244140625,40.49312973022461,17689.859375
2015-08-01,,281.6010131835937,,,,
2015-08-02,,282.614013671875,,,,
2015-08-03,127.26217651367188,281.2269897460937,1.0969001054763794,1089.4000244140625,40.58852005004883,17598.19921875
2015-08-04,127.12936401367188,285.2179870605469,1.09560227394104,1090.699951171875,41.221492767333984,17550.689453125
2015-08-05,129.1971893310547,281.8819885253906,1.0888975858688354,1085.699951171875,41.256160736083984,17540.470703125
2015-08-06,128.19000244140625,278.5769958496094,1.0903104543685913,1090.199951171875,40.42376327514648,17419.75
2015-08-07,126.94214630126952,279.5849914550781,1.0927051305770874,1094.0999755859375,40.52781677246094,17373.380859375
2015-08-08,,260.9970092773437,,,,
2015-08-09,,265.0830078125,,,,
2015-08-10,130.00831604003906,264.4700012207031,1.0965032577514648,1104.199951171875,41.03940963745117,17615.169921875
2015-08-11,128.39500427246094,270.385986328125,1.1016976833343506,1107.5999755859375,40.241676330566406,17402.83984375
2015-08-12,126.9510726928711,266.3760070800781,1.104203701019287,1123.199951171875,40.52781677246094,17402.509765625
2015-08-13,129.07241821289062,264.0799865722656,1.1160963773727417,1115.699951171875,40.51914978027344,17408.25
