Date,Price,Returns
2015-04-09,135.01454162597656,0.00039107485550360366
2015-04-10,135.85939025878906,0.006257463993418755
2015-04-13,134.85614013671875,-0.007384473904669342
2015-04-14,134.82972717285156,-0.00019586029854046227
2015-04-15,134.14328002929688,-0.00509121510477184
2015-04-16,133.73849487304688,-0.003017558212096705
2015-04-17,131.65280151367188,-0.01559531054506691
2015-04-20,134.35447692871094,0.02052121477079627
2015-04-21,134.93533325195312,0.00432331200656888
2015-04-22,133.0520782470703,-0.013956722524013587
2015-04-23,131.8904266357422,-0.00873080395761272
2015-04-24,130.59677124023438,-0.009808561762262413
2015-04-27,130.06878662109375,-0.004042861198837677
2015-04-28,129.8135528564453,-0.0019622983444288478
2015-04-29,128.61668395996094,-0.009219907090963986
2015-04-30,126.14381408691406,-0.019226664822245665
2015-05-01,127.31424713134766,0.009278560767372657
2015-05-04,126.74227142333984,-0.004492629229607914
2015-05-05,125.76541137695312,-0.00770745257613259
2015-05-06,124.91514587402344,-0.006760726129867334
2015-05-07,125.31372833251952,0.0031908257057799982
2015-05-08,128.82980346679688,0.0280581799062547
2015-05-11,129.2106475830078,0.0029561802157767048
2015-05-12,128.80323791503906,-0.003153065754174955
2015-05-13,128.97154235839844,0.0013066786680502318
2015-05-14,131.0439910888672,0.016069038894717114
2015-05-15,130.0874786376953,-0.0072991706313585425
2015-05-18,129.9368896484375,-0.0011575978782494278
2015-05-19,130.23800659179688,0.002317409198989484
2015-05-20,129.68008422851562,-0.0042838674967587975
2015-05-21,130.50376892089844,0.006351666852185023
2015-05-22,128.254150390625,-0.01723795832775521
2015-05-26,126.47393798828124,-0.013880349266840564
2015-05-27,126.65105438232422,0.0014004181166509255
2015-05-28,126.0576629638672,-0.0046852465725688575
2015-05-29,124.4546127319336,-0.012716801138801914
2015-06-01,125.10113525390624,0.005194845797842795
2015-06-02,126.87248229980467,0.014159320315545454
2015-06-03,127.3684539794922,0.003909213965842762
2015-06-04,125.04800415039062,-0.0182184030393836
2015-06-05,124.6406021118164,-0.003257965141804653
2015-06-08,124.5608901977539,-0.0006395340901113045
2015-06-09,124.08263397216795,-0.003839537633575585
2015-06-10,125.42887115478516,0.01084952131914907
2015-06-11,126.61565399169922,0.009461799552110461
2015-06-12,126.47393798828124,-0.0011192613152499753
2015-06-15,126.02223205566406,-0.0035715337072766973
2015-06-16,126.0665054321289,0.0003513140161275352
2015-06-17,127.03192138671876,0.007657989338885951
2015-06-18,128.75900268554688,0.013595648085731327
2015-06-19,128.5375518798828,-0.0017198859966699453
2015-06-22,129.04234313964844,0.003927188999502285
2015-06-23,127.91759490966795,-0.008716117536422097
2015-06-24,126.65105438232422,-0.009901222175402347
2015-06-25,126.16395568847656,-0.0038459900410875436
2015-06-26,126.19052124023438,0.00021056371935102014
2015-06-29,122.86923217773438,-0.026319639778467296
2015-06-30,122.86041259765624,-7.178021642861854e-05
2015-07-01,124.6406021118164,0.014489529023396175
2015-07-02,124.1800765991211,-0.003694827406900414
2015-07-06,124.4546127319336,0.0022107904933796885
2015-07-07,126.78392791748048,0.01871618202343428
2015-07-08,125.69454193115234,-0.008592461238755678
2015-07-09,126.47393798828124,0.0062007152033363155
2015-07-10,127.96187591552734,0.011764778980662305
2015-07-13,129.85719299316406,0.014811576214214695
2015-07-14,130.8579864501953,0.007706877331654205
2015-07-15,130.09634399414062,-0.0058203742600346775
2015-07-16,131.5133819580078,0.010892219722415941
2015-07-17,130.05203247070312,-0.011111793077994925
2015-07-20,129.94577026367188,-0.0008170745586401074
2015-07-21,128.42242431640625,-0.011722935992257488
2015-07-22,129.72434997558594,0.010137837422941054
2015-07-23,129.40550231933594,-0.0024578859428473487
2015-07-24,127.58988189697266,-0.014030473123800014
2015-07-27,124.9062957763672,-0.021032907004118195
2015-07-28,125.59709167480467,0.005530513046950514
2015-07-29,127.66071319580078,0.01643048810667702
2015-07-30,126.659912109375,-0.007839538581386418
2015-07-31,127.68726348876952,0.008111101312839653
2015-08-03,127.26217651367188,-0.003329125893085094
2015-08-04,127.12936401367188,-0.001043613300026558
2015-08-05,129.1971893310547,0.016265520821455715
2015-08-06,128.19000244140625,-0.007795733752904099
2015-08-07,126.94214630126952,-0.009734426370005766
2015-08-10,130.00831604003906,0.02415407197773911
2015-08-11,128.39500427246094,-0.012409296702845296
2015-08-12,126.9510726928711,-0.011246010604320289
2015-08-13,129.07241821289062,0.01670994561150052
2015-08-14,129.3219757080078,0.0019334688121017685
2015-08-17,128.7426300048828,-0.004479870493419358
2015-08-18,128.88523864746094,0.0011077033502633338
2015-08-19,127.2095718383789,-0.013001231379688671
2015-08-20,122.12901306152344,-0.03993849443428965
2015-08-21,117.3961181640625,-0.03875323953593812
2015-08-24,113.36729431152344,-0.034318203323458585
2015-08-25,111.85205841064452,-0.013365723422093745
2015-08-26,115.28363800048828,0.030679628418149862
2015-08-27,117.53868103027344,0.019560824665991294
2015-08-28,118.75982666015624,0.010389308601891578
2015-08-31,116.47801208496094,-0.019213690684518725
2015-09-01,113.59014892578124,-0.02479320437812116
2015-09-02,116.43347930908205,0.02503148741497485
2015-09-03,116.78108215332033,0.002985420055304999
2015-09-04,115.65801239013672,-0.009616880940605976
2015-09-08,119.27680206298828,0.03128870709488485
2015-09-09,118.23394012451172,-0.008743208406324032
2015-09-10,119.0361328125,0.006784791973806215
2015-09-11,120.03438568115234,0.008386133227502812
2015-09-14,119.82048034667967,-0.001782033816883688
2015-09-15,121.4872589111328,0.013910631635181137
2015-09-16,122.28943634033205,0.006602975788482013
2015-09-17,122.51227569580078,0.0018222289850824414
2015-09-18,121.30007934570312,-0.009894488884587771
2015-09-21,121.23770141601562,-0.0005142447558481589
2015-09-22,119.42830657958984,-0.014924357813556832
2015-09-23,117.36043548583984,-0.01731474851292414
2015-09-24,115.64909362792967,-0.014581931728743891
2015-09-25,116.77215576171876,0.009710946264760656
2015-09-28,114.20514678955078,-0.021983057137406448
2015-09-29,114.75777435302734,0.004838902440140513
2015-09-30,116.71867370605467,0.017087289851013043
2015-10-01,116.41564178466795,-0.0025962591225965337
2015-10-02,118.1537094116211,0.01492984619857185
2015-10-05,119.45504760742188,0.011013942789279696
2015-10-06,119.99876403808594,0.004551640483631436
2015-10-07,122.12901306152344,0.01775225803793612
2015-10-08,123.92951202392578,0.014742598153113073
2015-10-09,124.51773071289062,0.004746397200783736
2015-10-12,125.39124298095705,0.0070151637286142154
2015-10-13,125.04364013671876,-0.00277214609229981
2015-10-14,119.63330078125,-0.04326760920869921
2015-10-15,122.45877838134766,0.02361781863115242
2015-10-16,122.64598846435548,0.0015287600079174624
2015-10-19,123.3768539428711,0.005959147035029311
2015-10-20,123.786865234375,0.0033232432048702076
2015-10-21,125.84580993652344,0.01663298200701724
2015-10-22,130.40940856933594,0.03626341341928163
2015-10-23,130.75701904296875,0.002665532168624196
2015-10-26,130.75701904296875,0.0
2015-10-27,132.32574462890625,0.011997257182973842
2015-10-28,131.8087921142578,-0.003906666205417353
2015-10-29,131.18484497070312,-0.004733729317645374
2015-10-30,131.97813415527344,0.006047109974840925
2015-11-02,132.27227783203125,0.0022287303775014866
2015-11-03,131.99591064453125,-0.002089381025485504
2015-11-04,132.90174865722656,0.006862621790873158
2015-11-05,132.70443725585938,-0.0014846411229402223
2015-11-06,132.67755126953125,-0.0002026005074441395
2015-11-09,130.91973876953125,-0.013248755974015869
2015-11-10,130.17538452148438,-0.00568557694235261
2015-11-11,130.0319061279297,-0.001102192968986504
2015-11-12,127.83463287353516,-0.016897954662240977
2015-11-13,127.87948608398438,0.00035086900506531293
2015-11-16,129.5207061767578,0.012834115486635378
2015-11-17,131.0094757080078,0.011494451931247651
2015-11-18,132.98245239257812,0.015059801391524186
2015-11-19,133.8434295654297,0.006474366785701013
2015-11-20,133.9868927001953,0.0010718728235776798
2015-11-23,133.0363006591797,-0.007094664424695973
2015-11-24,133.31430053710938,0.0020896543015118674
2015-11-25,132.22021484375,-0.008206814189861245
2015-11-27,131.78968811035156,-0.003256133972458053
2015-11-30,130.44442749023438,-0.010207631867151568
2015-12-01,132.49818420410156,0.01574430394139248
2015-12-02,131.7986602783203,-0.005279498205829736
2015-12-03,130.54307556152344,-0.009526536264825802
2015-12-04,133.17977905273438,0.02019795749310571
2015-12-07,133.1349334716797,-0.0003367296550096377
2015-12-08,130.0319061279297,-0.023307386444971434
2015-12-09,129.35926818847656,-0.005172868409629827
2015-12-10,131.30540466308594,0.015044430150716881
2015-12-11,129.70004272460938,-0.012226168013386274
2015-12-14,128.24717712402344,-0.011201735713154637
2015-12-15,131.41299438476562,0.024685278317515102
2015-12-16,132.83001708984375,0.010782972503687205
2015-12-17,130.54307556152344,-0.01721705363309156
2015-12-18,125.1800308227539,-0.04108256769423202
2015-12-21,126.36383819580078,0.009456838804609902
2015-12-22,127.691162109375,0.010503985416441042
2015-12-23,129.19781494140625,0.011799194299294768
2015-12-24,128.72250366210938,-0.003678942089790249
2015-12-28,129.6282958984375,0.007036782307356271
2015-12-29,132.14845275878906,0.019441410094028333
2015-12-30,131.30540466308594,-0.0063795532834723945
2015-12-31,129.67315673828125,-0.012430927188357921
2016-01-04,126.00513458251952,-0.028286672801255852
2016-01-05,126.5163116455078,0.004056795500293919
2016-01-06,124.50737762451172,-0.01587885384000931
2016-01-07,119.28782653808594,-0.04192162091925877
2016-01-08,116.5793914794922,-0.022705041555342587
2016-01-11,116.77670288085938,0.0016925067017687923
2016-01-12,118.31027221679688,0.013132493880240181
2016-01-13,114.90230560302734,-0.028805331522901323
2016-01-14,115.87088012695312,0.008429548204820891
2016-01-15,112.66918182373048,-0.027631604245300645
2016-01-19,113.05482482910156,0.003422790501615758
2016-01-20,109.53924560546876,-0.031096233433178022
2016-01-21,110.66925811767578,0.010316051621142464
2016-01-22,111.75442504882812,0.009805495668891773
2016-01-25,111.21631622314452,-0.004815100837828101
2016-01-26,114.80364990234376,0.03225546215720376
2016-01-27,104.5528564453125,-0.08928978709083701
2016-01-28,105.83531188964844,0.012266096670507931
2016-01-29,107.73660278320312,0.017964617476037725
2016-02-01,109.01908111572266,0.011903831190039016
2016-02-02,105.3958740234375,-0.033234614117130135
2016-02-03,109.29708862304688,0.0370148702286186
2016-02-04,110.85758972167967,0.014277609022274929
2016-02-05,109.91590881347656,-0.008494510033704605
2016-02-08,107.14469146728516,-0.025212158786714567
2016-02-09,106.6155776977539,-0.004938310636629195
2016-02-10,105.32122802734376,-0.012140342887598576
2016-02-11,98.15258026123048,-0.06806460483210597
2016-02-12,98.32454681396484,0.001752032929513092
2016-02-16,101.91793060302734,0.036546151551162254
2016-02-17,105.30311584472656,0.0332148153094336
2016-02-18,106.41645050048828,0.010572665840233864
2016-02-19,104.23506927490234,-0.020498533970327526
2016-02-22,106.2535171508789,0.019364383695599008
2016-02-23,105.8100128173828,-0.004174020261995981
2016-02-24,104.62428283691406,-0.011206217151822684
2016-02-25,105.73757934570312,0.010640899785420155
2016-02-26,106.95046997070312,0.011470762168996895
2016-02-29,106.96855926513672,0.00016913711962684985
2016-03-01,108.5797119140625,0.015061927168078526
2016-03-02,108.29911041259766,-0.0025842903477855117
2016-03-03,108.2629165649414,-0.00033420263119765536
2016-03-04,109.58440399169922,0.01220627957094722
2016-03-07,111.24080657958984,0.01511531319745174
2016-03-08,110.7429656982422,-0.004475344045545504
2016-03-09,111.20458221435548,0.004168359707569236
2016-03-10,111.27701568603516,0.0006513533007124206
2016-03-11,112.80667114257812,0.013746373832120407
2016-03-14,114.35445404052734,0.013720668133119007
2016-03-15,114.37255859375,0.0001583196157470823
2016-03-16,115.46775817871094,0.009575719896685042
2016-03-17,118.3008270263672,0.024535583719149434
2016-03-18,121.2515640258789,0.02494265740723889
2016-03-21,122.97130584716795,0.014183254748961538
2016-03-22,122.30149841308594,-0.005446859569942841
2016-03-23,120.25591278076172,-0.016725760999387274
2016-03-24,119.58612060546876,-0.005569723432344298
2016-03-28,118.83486938476562,-0.006282093748835815
2016-03-29,118.4637680053711,-0.0031228323918375267
2016-03-30,116.38194274902344,-0.01757351881845648
2016-03-31,114.89752197265624,-0.012754734465709516
2016-04-01,114.9156265258789,0.0001575713114767563
2016-04-04,114.35445404052734,-0.004883343565334708
2016-04-05,114.97899627685548,0.005461459648146372
2016-04-06,115.7936019897461,0.007084821917640927
2016-04-07,114.95183563232422,-0.007269541174618754
2016-04-08,115.74835205078124,0.006929131788766751
2016-04-11,115.7755126953125,0.0002346525375960251
2016-04-12,117.18751525878906,0.012196038096523365
2016-04-13,118.6990737915039,0.012898631132990834
2016-04-14,118.43661499023438,-0.0022111276262403168
2016-04-15,118.69001770019533,0.0021395639345302975
2016-04-18,119.45035552978516,0.006406080682458182
2016-04-19,120.0929946899414,0.005379968584488637
2016-04-20,118.1831512451172,-0.015903037889554494
2016-04-21,118.33702850341795,0.0013020236529452944
2016-04-22,118.61762237548828,0.0023711417771676846
2016-04-25,118.34610748291016,-0.0022889928759374234
2016-04-26,120.5998764038086,0.01904387874543234
2016-04-27,124.07557678222656,0.028820099008892486
2016-04-28,122.01188659667967,-0.016632525425765432
2016-04-29,122.01188659667967,0.0
2016-05-02,121.2968292236328,-0.005860555008140755
2016-05-03,119.92102813720705,-0.011342432405130776
2016-05-04,118.4728012084961,-0.012076505273570293
2016-05-05,119.54991149902344,0.00909162507799377
2016-05-06,120.61795806884766,0.00893389678362877
2016-05-09,119.5680160522461,-0.008704690689609107
2016-05-10,121.9394760131836,0.01983356452030849
2016-05-11,121.36457824707033,-0.00471461568402276
2016-05-12,122.6603546142578,0.010676726157689664
2016-05-13,120.56156158447266,-0.017110606245884674
2016-05-16,122.40484619140624,0.015289156698937267
2016-05-17,120.96306610107422,-0.011778782745884842
2016-05-18,119.53042602539062,-0.011843615756949366
2016-05-19,116.87500762939452,-0.02221541815162642
2016-05-20,116.245361328125,-0.005387347680575916
2016-05-23,116.41876220703124,0.0014916799855504426
2016-05-24,116.3457489013672,-0.0006271609857368965
2016-05-25,117.5867691040039,0.010666657048972183
2016-05-26,117.99740600585938,0.003492203289404694
2016-05-27,117.9152603149414,-0.0006961652268346885
2016-05-31,115.11384582519533,-0.023757862063517043
2016-06-01,115.3510971069336,0.0020610142944796905
2016-06-02,115.75260925292967,0.003480783070696436
2016-06-03,116.23624420166016,0.0041781775102252006
2016-06-06,120.3607940673828,0.03548419767045208
2016-06-07,120.38819885253906,0.00022768863705668885
2016-06-08,121.36457824707033,0.008110258346228916
2016-06-09,121.45586395263672,0.0007521610249454636
2016-06-10,119.6672821044922,-0.014726187686104675
2016-06-13,118.55401611328124,-0.009303010577601967
2016-06-14,119.08329010009766,0.004464412123421413
2016-06-15,118.77305603027344,-0.002605185576947444
2016-06-16,118.05215454101562,-0.0060695709393387975
2016-06-17,118.46278381347656,0.0034783716913719953
2016-06-20,121.1364517211914,0.022569686627697427
2016-06-21,120.0140609741211,-0.009265507872507461
2016-06-22,120.24217987060548,0.0019007680819465023
2016-06-23,121.8664779663086,0.01350855496341663
2016-06-24,115.45148468017578,-0.052639523133722776
2016-06-27,111.96565246582033,-0.030193047963063657
2016-06-28,113.0515594482422,0.009698572361317437
2016-06-29,115.88036346435548,0.025022246751124078
2016-06-30,118.50839233398438,0.02267881106911851
2016-07-01,118.34415435791016,-0.0013858763319593015
2016-07-05,115.86212158203124,-0.020973006984125853
2016-07-06,115.8529815673828,-7.888699536684474e-05
2016-07-07,116.04461669921876,0.001654123435092636
2016-07-08,118.70915222167967,0.0229613022839934
2016-07-11,120.4885711669922,0.014989736781116925
2016-07-12,119.36617279052734,-0.009315392867504935
2016-07-13,118.72740936279295,-0.005351293526477896
2016-07-14,120.04141998291016,0.011067458029863975
2016-07-15,120.80792999267578,0.006385379395501545
2016-07-18,121.75694274902344,0.007855550181227189
2016-07-19,122.87937927246094,0.009218665466586007
2016-07-20,122.93412017822266,0.00044548488188844715
2016-07-21,121.84820556640624,-0.008833305271491176
2016-07-22,121.79345703125,-0.00044931753325161417
2016-07-25,121.30980682373048,-0.003971068884229267
2016-07-26,123.05274200439452,0.014367636271951367
2016-07-27,124.0656280517578,0.008231316351545503
2016-07-28,121.37370300292967,-0.021697589341224344
2016-07-29,121.96682739257812,0.004886761917728855
2016-08-01,121.5561981201172,-0.003366729144632208
2016-08-02,120.08706665039062,-0.01208602681267501
2016-08-03,120.33341979980467,0.0020514544678758018
2016-08-04,119.73119354248048,-0.0050046467417455
2016-08-05,120.20567321777344,0.003962874345895484
2016-08-08,120.62545776367188,0.0034922190830204425
2016-08-09,121.01780700683594,0.0032526238692727194
2016-08-10,121.7078628540039,0.005702101733912501
2016-08-11,122.37032318115234,0.0054430363956279315
2016-08-12,122.4623565673828,0.0007520891000198926
2016-08-15,123.8976821899414,0.011720545503048907
2016-08-16,124.21047973632812,0.0025246440519135493
2016-08-17,123.952880859375,-0.0020738900413229677
2016-08-18,124.21047973632812,0.002078199999606012
2016-08-19,123.69524383544922,-0.004148087198219019
2016-08-22,124.2012939453125,0.004091104024472214
2016-08-23,123.4192352294922,-0.006296703447909668
2016-08-24,122.63713836669922,-0.006336912243368853
2016-08-25,122.3519287109375,-0.002325638542779007
2016-08-26,121.661865234375,-0.005639988546423447
2016-08-29,122.2783203125,0.00506695402817825
2016-08-30,120.3553695678711,-0.015726015369809887
2016-08-31,119.10405731201172,-0.010396812874673866
2016-09-01,119.51808166503906,0.0034761565841769926
2016-09-02,120.67739868164062,0.009699929922324824
2016-09-06,122.36113739013672,0.013952394788836697
2016-09-07,122.03912353515624,-0.002631667716145647
2016-09-08,122.2783203125,0.0019600007801994224
2016-09-09,118.257568359375,-0.03288196912461161
2016-09-12,119.72048950195312,0.012370634394683444
2016-09-13,118.46920013427734,-0.010451756193791462
2016-09-14,117.46634674072266,-0.008465098037447882
2016-09-15,117.55831909179688,0.0007829676637276517
2016-09-16,116.5738525390625,-0.008374282316555126
2016-09-19,117.29150390625,0.006156194991900232
2016-09-20,117.57672119140624,0.0024316960364341167
2016-09-21,120.12535095214844,0.021676312580559465
2016-09-22,121.33062744140624,0.010033489847933286
2016-09-23,121.24784088134766,-0.0006823220303427968
2016-09-26,120.1345443725586,-0.00918199038182066
2016-09-27,120.82462310791016,0.0057442156954581325
2016-09-28,121.661865234375,0.006929399860135188
2016-09-29,120.55777740478516,-0.009075052626086877
2016-09-30,121.21105194091795,0.005418767251650358
2016-10-03,121.79989624023438,0.004858008324219787
2016-10-04,121.68029022216795,-0.0009819878485817224
2016-10-05,123.8976821899414,0.01822309894005736
2016-10-06,123.67682647705078,-0.0017825653312225631
2016-10-07,123.15238189697266,-0.004240443379871506
2016-10-10,124.98333740234376,0.014867398235974383
2016-10-11,123.05119323730467,-0.01545921404562256
2016-10-12,122.51754760742188,-0.004336777367559996
2016-10-13,122.71995544433594,0.001652072220402534
2016-10-14,122.83038330078124,0.0008998361843064462
2016-10-17,123.29042053222656,0.0037453048592936966
2016-10-18,124.30249786376952,0.008208888632011746
2016-10-19,125.29617309570312,0.007994008559849108
2016-10-20,124.98333740234376,-0.002496769738692728
2016-10-21,124.79014587402344,-0.0015457382746821846
2016-10-24,126.46466064453124,0.013418645829601283
2016-10-25,127.9092025756836,0.011422494820214624
2016-10-26,133.90811157226562,0.04689974509873518
2016-10-27,131.8563232421875,-0.015322360281145864
2016-10-28,131.580322265625,-0.002093194848574287
2016-10-31,131.04666137695312,-0.004055780374169871
2016-11-01,131.0282745361328,-0.00014030758683292177
2016-11-02,129.5009307861328,-0.01165659668042729
2016-11-03,128.8292694091797,-0.0051865370609757155
2016-11-04,128.3876190185547,-0.003428183615807545
2016-11-07,131.5987091064453,0.02501090145948237
2016-11-08,131.8397674560547,0.001831768345192497
2016-11-09,134.5192108154297,0.020323483658055697
2016-11-10,136.9297637939453,0.017919767473383974
2016-11-11,137.69931030273438,0.005620009028475925
2016-11-14,139.0621795654297,0.009897429839692107
2016-11-15,137.31918334960938,-0.012533934253491363
2016-11-16,135.77085876464844,-0.011275369887825182
2016-11-17,134.7417449951172,-0.007579783901309534
2016-11-18,135.68739318847656,0.007018227301373026
2016-11-21,136.30859375,0.004578174485676545
2016-11-22,138.62644958496094,0.017004473241152063
2016-11-23,138.8304443359375,0.0014715427798035474
2016-11-25,139.10855102539062,0.002003211116865522
2016-11-28,138.85821533203125,-0.0017995708496286733
2016-11-29,140.59197998046875,0.012485862966708838
2016-11-30,139.5906982421875,-0.007121897980385206
2016-12-01,141.28738403320312,0.01215471956499492
2016-12-02,141.15756225585938,-0.0009188490411375927
2016-12-05,141.07412719726562,-0.000591077497091641
2016-12-06,141.14828491210938,0.0005256648849583101
2016-12-07,142.90988159179688,0.012480468188362348
2016-12-08,144.06878662109375,0.00810934147022202
2016-12-09,145.08865356445312,0.007079027784426817
2016-12-12,145.70985412597656,0.004281524063130648
2016-12-13,145.24627685546875,-0.00318150939954287
2016-12-14,143.21580505371094,-0.013979510151425734
2016-12-15,142.56683349609375,-0.004531424149546881
2016-12-16,143.24362182617188,0.004747165336295822
2016-12-19,144.8012237548828,0.0108737960465779
2016-12-20,144.9959259033203,0.0013446167331230274
2016-12-21,146.00648498535156,0.006969568805023307
2016-12-22,145.98800659179688,-0.0001265587179675176
2016-12-23,146.31246948242188,0.00222253113937132
2016-12-27,146.00648498535156,-0.002091308404216896
2016-12-28,144.72705078125,-0.008762858747198288
2016-12-29,144.34690856933594,-0.0026266147887490376
